comp,func,id
housing,couple solid,319
mechanical transformer,couple solid,319
light source,couple solid,319
hinge,couple solid,319
latch release,couple solid,319
guiders,couple solid,319
tube,couple solid,319
fan,couple solid,319
cover,couple solid,319
cover,couple solid,319
nozzle,couple solid,319
light source,couple solid,319
signaler,couple solid,319
visual indicator,couple solid,319
tube,couple solid,319
regulator,couple solid,319
pneumatic pump,couple solid,319
container,couple solid,319
seal,couple solid,319
latch release,couple solid,319
coupler,couple solid,319
cover,couple solid,319
guiders,couple solid,319
support,couple solid,319
light source,couple solid,319
cover,couple solid,319
thermal insulator,couple solid,319
hinge,couple solid,319
tube,couple solid,319
support,couple solid,319
guiders,couple solid,319
latch release,couple solid,319
latch release,couple solid,319
housing,couple solid,319
light source,couple solid,319
hydraulic pump,couple solid,319
needle,couple solid,319
acoustic insulator,couple solid,319
cover,couple solid,319
reservoir,couple solid,319
heat exchanger,couple solid,319
signal filter,couple solid,319
unclassified,couple solid,319
cover,couple solid,319
coupler,couple solid,319
positioner,couple solid,319
link,couple solid,319
unclassified,couple solid,319
cover,couple solid,319
speaker,couple solid,319
shaft,couple solid,319
hydraulic pump,couple solid,319
wheel,couple solid,319
support,couple solid,319
tube,couple solid,319
cover,couple solid,319
securer,couple solid,319
unclassified,couple solid,319
cover,couple solid,319
stop,couple solid,319
bearing,couple solid,319
cover,couple solid,319
electric motor,couple solid,319
electric wire,distribute electrical,319
ic motor,distribute mechanical,319
ic motor,export acoustic,319
tube,export gas,319
pneumatic pump,export status,319
gear,export status,319
ic motor,export thermal,319
tube,guide chemical,319
regulator,guide chemical,319
ic motor,guide gas,319
tube,guide liquid,319
regulator,guide liquid,319
pneumatic pump,guide liquid,319
generator,guide solid,319
belt,guide solid,319
lever,guide solid,319
clutch,guide solid,319
lever,guide solid,319
lever,guide solid,319
hinge,guide solid,319
cover,guide solid,319
shaft,guide solid,319
assembly,guide solid,319
fan,guide solid,319
clutch,guide solid,319
door,guide solid,319
housing,guide solid,319
guiders,guide solid,319
assembly,guide solid,319
ic motor,guide solid,319
link,guide solid,319
lever,guide solid,319
shaft,guide solid,319
pulley,guide solid,319
wheel,guide solid,319
link,guide solid,319
unclassified,guide solid,319
shaft,guide solid,319
wheel,guide solid,319
gear,guide solid,319
bearing,guide solid,319
nozzle,import chemical,319
ic motor,import chemical,319
lever,import control,319
lever,import control,319
electric switch,import control,319
battery,import electrical,319
ic motor,import electrical,319
material filter,import gas,319
assembly,import human energy,319
nozzle,import liquid,319
mixer,mix gas,319
mixer,mix liquid,319
link,position solid,319
blade,position solid,319
tube,position solid,319
lever,position solid,319
seal,position solid,319
guiders,position solid,319
fan,position solid,319
cover,position solid,319
container,position solid,319
seal,position solid,319
housing,position solid,319
heat exchanger,position solid,319
wheel,position solid,319
spring,position solid,319
securer,position solid,319
lever,position solid,319
thermostat,position solid,319
bearing,position solid,319
seal,position solid,319
electric motor,position solid,319
regulator,regulate chemical,319
distributor,regulate electrical,319
regulator,regulate liquid,319
assembly,regulate mechanical,319
assembly,regulate mechanical,319
gear,regulate mechanical,319
generator,secure solid,319
link,secure solid,319
guiders,secure solid,319
battery,secure solid,319
securer,secure solid,319
fan,secure solid,319
housing,secure solid,319
link,secure solid,319
hydraulic piston,secure solid,319
cap,secure solid,319
condenser,secure solid,319
guiders,secure solid,319
lever,secure solid,319
distributor,secure solid,319
latch release,secure solid,319
latch release,secure solid,319
seal,secure solid,319
stop,secure solid,319
assembly,secure solid,319
nozzle,secure solid,319
guiders,secure solid,319
cap,secure solid,319
assembly,secure solid,319
ic motor,secure solid,319
guiders,secure solid,319
hydraulic pump,secure solid,319
nozzle,secure solid,319
cap,secure solid,319
reservoir,secure solid,319
friction enhancer,secure solid,319
lever,secure solid,319
heat exchanger,secure solid,319
cap,secure solid,319
positioner,secure solid,319
electric wire,secure solid,319
securer,secure solid,319
bearing,secure solid,319
seal,secure solid,319
reservoir,secure solid,319
electric motor,secure solid,319
material filter,separate gas,319
converter,separate gas,319
cap,stop liquid,319
cover,stop solid,319
container,store chemical,319
container,store liquid,319
output electrical energy,supply electrical,319
electric wire,supply electrical,319
material filter,supply gas,319
mixer,supply liquid-gas,319
assembly,support mechanical,319
nozzle,transfer chemical,319
tube,transfer chemical,319
lever,transfer control,319
assembly,transfer control,319
battery,transfer electrical,319
electric wire,transfer electrical,319
electric wire,transfer electrical,319
guiders,transfer gas,319
tube,transfer gas,319
acoustic insulator,transfer gas,319
nozzle,transfer liquid,319
tube,transfer liquid,319
ic motor,transfer mechanical,319
system,transport control,319
system,transport human energy,319
system,transport human material,319
system,transport solid,319
washer,condition control,330
washer,condition electrical,330
washer,condition human energy,330
washer,condition human material,330
washer,condition liquid,330
washer,condition solid,330
screw,couple solid,330
screw,couple solid,330
screw,couple solid,330
guiders,distribute mixture,330
housing,export mixture,330
container,export mixture,330
container,export mixture,330
container,export solid,330
container,export solid,330
container,export solid,330
container,import mixture,330
container,import mixture,330
container,import mixture,330
tube,import solid-liquid,330
reservoir,import solid-liquid,330
tube,mix solid-liquid,330
housing,position solid,330
tube,position solid,330
container,position solid,330
support,position solid,330
tube,regulate mixture,330
tube,regulate mixture,330
tube,secure solid,330
guiders,secure solid,330
tube,secure solid,330
nut-bolt,secure solid,330
support,secure solid,330
support,secure solid,330
coupler,secure solid,330
retaining clip,secure solid,330
reservoir,secure solid,330
housing,stop mixture,330
cover,stop mixture,330
container,store mixture,330
container,store mixture,330
container,store mixture,330
reservoir,store solid-liquid,330
tube,transfer mixture,330
tube,transfer mixture,330
coupler,transfer solid-liquid,330
tube,transfer solid-liquid,330
tube,transfer solid-liquid,330
cover,change status,332
indicator light,convert electrical,332
guiders,convert human energy,332
knob,convert human energy,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
electric wire,distribute electrical,332
cover,export human material,332
cover,export optical,332
cover,guide human material,332
guiders,guide solid,332
bracket,guide solid,332
housing,guide solid-liquid,332
seal,guide solid-liquid,332
seal,guide solid-liquid,332
electric cord,import electrical,332
electric switch,import human energy,332
guiders,import human energy,332
cover,import human material,332
housing,import solid-liquid,332
indicator light,indicate status,332
housing,inhibit thermal,332
washer,position solid,332
bracket,position solid,332
housing,position solid,332
washer,position solid,332
heating element,position solid,332
housing,position solid,332
hydraulic pump,position solid,332
electric switch,position solid,332
washer,position solid,332
container,position solid,332
electric switch,regulate electrical,332
knob,regulate rotational,332
electric switch,regulate rotational,332
housing,secure solid,332
tube,secure solid,332
bracket,secure solid,332
housing,secure solid,332
hydraulic pump,secure solid,332
bracket,secure solid,332
seal,secure solid,332
container,secure solid,332
container,store solid-liquid,332
system,transfer electrical,332
electric cord,transfer electrical,332
system,transfer human energy,332
system,transfer human material,332
cover,transfer optical,332
system,transfer solid,332
tube,transfer solid-liquid,332
seal,transfer solid-liquid,332
nozzle,transfer solid-liquid,332
hydraulic pump,transfer solid-liquid,332
seal,transfer solid-liquid,332
system,transfer thermal,332
electric switch,actuate control,355
electric switch,actuate electrical,355
screw,couple solid,355
screw,couple solid,355
screw,couple solid,355
screw,couple solid,355
housing,guide liquid,355
housing,guide solid,355
housing,guide solid,355
housing,guide solid,355
electric cord,import electrical,355
cover,position solid,355
housing,position solid,355
housing,position solid,355
housing,position solid,355
washer,position solid,355
electric switch,regulate control,355
electric switch,regulate electrical,355
latch release,secure solid,355
housing,secure solid,355
flywheel,secure solid,355
blade,separate solid,355
unclassified,separate solid,355
blade,separate solid,355
reservoir,store liquid,355
reservoir,store solid,355
electric switch,transfer electrical,355
electric motor,transfer electrical,355
electric wire,transfer electrical,355
electric wire,transfer electrical,355
flywheel,transfer mechanical,355
blade,change gas,364
rotational coupler,change gas,364
wheel,change gas,364
blade,change liquid,364
punch,change liquid,364
bearing,change mechanical,364
shaft,change mechanical,364
wheel,change pneumatic,364
blade,convert mechanical,364
rotational coupler,convert mechanical,364
tube,convert mechanical,364
wheel,convert mechanical,364
transistor,convert radioactive/nuclear,364
circuit board,convert radioactive/nuclear,364
bearing,distribute mechanical,364
blade,distribute mechanical,364
bracket,distribute mechanical,364
unclassified,distribute mechanical,364
cap,distribute mechanical,364
cover,distribute mechanical,364
cover,distribute mechanical,364
link,distribute mechanical,364
key,distribute mechanical,364
punch,distribute mechanical,364
reservoir,distribute mechanical,364
rotational coupler,distribute mechanical,364
support,distribute mechanical,364
tube,distribute mechanical,364
wheel,distribute mechanical,364
shaft,distribute thermal,364
belt,distribute thermal,364
unclassified,distribute thermal,364
cover,distribute thermal,364
cover,distribute thermal,364
divider,distribute thermal,364
shaft,distribute thermal,364
electric wire,distribute thermal,364
unclassified,distribute thermal,364
housing,distribute thermal,364
nut-bolt,distribute thermal,364
key,distribute thermal,364
reservoir,distribute thermal,364
rotational coupler,distribute thermal,364
support,distribute thermal,364
tube,distribute thermal,364
wheel,distribute thermal,364
unclassified,export electrical,364
electric wire,export electrical,364
link,export electrical,364
spring,export electrical,364
airfoil,export gas,364
blade,export gas,364
unclassified,export gas,364
cover,export gas,364
cover,export gas,364
divider,export gas,364
shaft,export gas,364
electric wire,export gas,364
unclassified,export gas,364
housing,export gas,364
punch,export gas,364
reservoir,export gas,364
rotational coupler,export gas,364
spring,export gas,364
tube,export gas,364
wheel,export gas,364
airfoil,export liquid,364
shaft,export liquid,364
bearing,export liquid,364
blade,export liquid,364
bracket,export liquid,364
unclassified,export liquid,364
cover,export liquid,364
cover,export liquid,364
divider,export liquid,364
shaft,export liquid,364
unclassified,export liquid,364
gear,export liquid,364
clamp,export liquid,364
hinge,export liquid,364
link,export liquid,364
material filter,export liquid,364
nut-bolt,export liquid,364
key,export liquid,364
reservoir,export liquid,364
rotational coupler,export liquid,364
rotational coupler,export liquid,364
electric socket,export liquid,364
spring,export liquid,364
support,export liquid,364
reservoir,export liquid,364
tube,export liquid,364
valve,export liquid,364
wheel,export liquid,364
shaft,export mechanical,364
bearing,export mechanical,364
belt,export mechanical,364
unclassified,export mechanical,364
cap,export mechanical,364
cover,export mechanical,364
cover,export mechanical,364
divider,export mechanical,364
shaft,export mechanical,364
electric motor,export mechanical,364
electric wire,export mechanical,364
unclassified,export mechanical,364
fastener,export mechanical,364
gear,export mechanical,364
clamp,export mechanical,364
guiders,export mechanical,364
hinge,export mechanical,364
transistor,export mechanical,364
link,export mechanical,364
nut-bolt,export mechanical,364
key,export mechanical,364
punch,export mechanical,364
reservoir,export mechanical,364
rotational coupler,export mechanical,364
rotational coupler,export mechanical,364
screw,export mechanical,364
solder,export mechanical,364
spring,export mechanical,364
sprocket,export mechanical,364
support,export mechanical,364
tube,export mechanical,364
wheel,export mechanical,364
airfoil,export pneumatic,364
blade,export pneumatic,364
cover,export pneumatic,364
cover,export pneumatic,364
unclassified,export pneumatic,364
reservoir,export pneumatic,364
rotational coupler,export pneumatic,364
tube,export pneumatic,364
wheel,export pneumatic,364
lens,export radioactive/nuclear,364
shaft,export thermal,364
belt,export thermal,364
unclassified,export thermal,364
cover,export thermal,364
cover,export thermal,364
divider,export thermal,364
shaft,export thermal,364
electric wire,export thermal,364
unclassified,export thermal,364
housing,export thermal,364
material filter,export thermal,364
nut-bolt,export thermal,364
key,export thermal,364
punch,export thermal,364
reservoir,export thermal,364
rotational coupler,export thermal,364
electric socket,export thermal,364
spring,export thermal,364
support,export thermal,364
tube,export thermal,364
wheel,export thermal,364
airfoil,guide gas,364
blade,guide gas,364
cover,guide gas,364
cover,guide gas,364
divider,guide gas,364
shaft,guide gas,364
electric wire,guide gas,364
unclassified,guide gas,364
housing,guide gas,364
rotational coupler,guide gas,364
spring,guide gas,364
tube,guide gas,364
wheel,guide gas,364
airfoil,guide liquid,364
blade,guide liquid,364
bracket,guide liquid,364
unclassified,guide liquid,364
cover,guide liquid,364
cover,guide liquid,364
divider,guide liquid,364
shaft,guide liquid,364
unclassified,guide liquid,364
housing,guide liquid,364
link,guide liquid,364
nut-bolt,guide liquid,364
key,guide liquid,364
punch,guide liquid,364
rotational coupler,guide liquid,364
rotational coupler,guide liquid,364
electric socket,guide liquid,364
support,guide liquid,364
tube,guide liquid,364
valve,guide liquid,364
wheel,guide liquid,364
bearing,guide mechanical,364
belt,guide mechanical,364
cover,guide mechanical,364
cover,guide mechanical,364
divider,guide mechanical,364
shaft,guide mechanical,364
electric motor,guide mechanical,364
electric wire,guide mechanical,364
unclassified,guide mechanical,364
gear,guide mechanical,364
guiders,guide mechanical,364
hinge,guide mechanical,364
link,guide mechanical,364
nut-bolt,guide mechanical,364
punch,guide mechanical,364
rotational coupler,guide mechanical,364
spring,guide mechanical,364
support,guide mechanical,364
electric motor,guide radioactive/nuclear,364
lens,guide radioactive/nuclear,364
cover,guide thermal,364
unclassified,guide thermal,364
tube,guide thermal,364
unclassified,import electrical,364
electric wire,import electrical,364
guiders,import electrical,364
link,import electrical,364
solder,import electrical,364
spring,import electrical,364
airfoil,import gas,364
blade,import gas,364
cover,import gas,364
cover,import gas,364
divider,import gas,364
shaft,import gas,364
electric wire,import gas,364
unclassified,import gas,364
punch,import gas,364
reservoir,import gas,364
rotational coupler,import gas,364
spring,import gas,364
tube,import gas,364
wheel,import gas,364
airfoil,import liquid,364
shaft,import liquid,364
bearing,import liquid,364
blade,import liquid,364
bracket,import liquid,364
unclassified,import liquid,364
cap,import liquid,364
cover,import liquid,364
cover,import liquid,364
shaft,import liquid,364
unclassified,import liquid,364
fastener,import liquid,364
gear,import liquid,364
clamp,import liquid,364
guiders,import liquid,364
hinge,import liquid,364
housing,import liquid,364
transistor,import liquid,364
link,import liquid,364
material filter,import liquid,364
nut-bolt,import liquid,364
key,import liquid,364
punch,import liquid,364
reservoir,import liquid,364
rotational coupler,import liquid,364
rotational coupler,import liquid,364
screw,import liquid,364
electric socket,import liquid,364
spring,import liquid,364
support,import liquid,364
reservoir,import liquid,364
tube,import liquid,364
wheel,import liquid,364
shaft,import mechanical,364
bearing,import mechanical,364
belt,import mechanical,364
blade,import mechanical,364
unclassified,import mechanical,364
cap,import mechanical,364
cover,import mechanical,364
cover,import mechanical,364
divider,import mechanical,364
shaft,import mechanical,364
electric motor,import mechanical,364
electric wire,import mechanical,364
unclassified,import mechanical,364
fastener,import mechanical,364
gear,import mechanical,364
clamp,import mechanical,364
guiders,import mechanical,364
hinge,import mechanical,364
transistor,import mechanical,364
link,import mechanical,364
nut-bolt,import mechanical,364
key,import mechanical,364
punch,import mechanical,364
reservoir,import mechanical,364
rotational coupler,import mechanical,364
rotational coupler,import mechanical,364
screw,import mechanical,364
solder,import mechanical,364
spring,import mechanical,364
sprocket,import mechanical,364
support,import mechanical,364
tube,import mechanical,364
wheel,import mechanical,364
transistor,import radioactive/nuclear,364
shaft,import thermal,364
belt,import thermal,364
unclassified,import thermal,364
cover,import thermal,364
cover,import thermal,364
divider,import thermal,364
shaft,import thermal,364
electric insulator,import thermal,364
electric wire,import thermal,364
unclassified,import thermal,364
housing,import thermal,364
material filter,import thermal,364
nut-bolt,import thermal,364
key,import thermal,364
reservoir,import thermal,364
rotational coupler,import thermal,364
electric socket,import thermal,364
spring,import thermal,364
support,import thermal,364
tube,import thermal,364
wheel,import thermal,364
cover,regulate liquid,364
support,regulate liquid,364
bracket,regulate mechanical,364
support,regulate mechanical,364
cover,stop gas,364
tube,stop gas,364
cap,stop liquid,364
cover,stop liquid,364
fastener,stop liquid,364
clamp,stop liquid,364
guiders,stop liquid,364
hinge,stop liquid,364
transistor,stop liquid,364
nut-bolt,stop liquid,364
reservoir,stop liquid,364
seal,stop liquid,364
spring,stop liquid,364
support,stop liquid,364
tube,stop liquid,364
valve,stop liquid,364
wheel,stop liquid,364
blade,store gas,364
cover,store gas,364
electric wire,store gas,364
reservoir,store gas,364
tube,store gas,364
material filter,store liquid,364
reservoir,store liquid,364
reservoir,store liquid,364
system,supply control,364
system,supply electrical,364
system,supply liquid,364
system,supply mechanical,364
system,supply radioactive/nuclear,364
system,supply solid,364
system,supply status,364
electric wire,transfer electrical,364
guiders,transfer electrical,364
solder,transfer electrical,364
spring,transfer electrical,364
shaft,transfer liquid,364
airfoil,transfer mechanical,364
shaft,transfer mechanical,364
bracket,transfer mechanical,364
unclassified,transfer mechanical,364
cover,transfer mechanical,364
cover,transfer mechanical,364
shaft,transfer mechanical,364
unclassified,transfer mechanical,364
fastener,transfer mechanical,364
gear,transfer mechanical,364
guiders,transfer mechanical,364
hinge,transfer mechanical,364
transistor,transfer mechanical,364
link,transfer mechanical,364
nut-bolt,transfer mechanical,364
key,transfer mechanical,364
punch,transfer mechanical,364
rotational coupler,transfer mechanical,364
rotational coupler,transfer mechanical,364
solder,transfer mechanical,364
sprocket,transfer mechanical,364
support,transfer mechanical,364
tube,transfer mechanical,364
wheel,transfer mechanical,364
tube,transfer pneumatic,364
bearing,transfer thermal,364
belt,transfer thermal,364
unclassified,transfer thermal,364
cover,transfer thermal,364
cover,transfer thermal,364
divider,transfer thermal,364
shaft,transfer thermal,364
electric wire,transfer thermal,364
unclassified,transfer thermal,364
gear,transfer thermal,364
housing,transfer thermal,364
material filter,transfer thermal,364
nut-bolt,transfer thermal,364
punch,transfer thermal,364
reservoir,transfer thermal,364
rotational coupler,transfer thermal,364
electric socket,transfer thermal,364
spring,transfer thermal,364
support,transfer thermal,364
tube,transfer thermal,364
wheel,transfer thermal,364
support,actuate control,366
support,actuate liquid,366
heating element,convert electrical,366
knob,convert human energy,366
electric switch,convert human energy,366
reservoir,convert liquid,366
cover,couple solid,366
housing,couple solid,366
insert,couple solid,366
electric conductor,couple solid,366
electric conductor,couple solid,366
heating element,couple solid,366
reservoir,couple solid,366
electric cord,couple solid,366
screw,couple solid,366
screw,couple solid,366
screw,couple solid,366
electric wire,couple solid,366
electric switch,couple solid,366
housing,couple solid,366
electric wire,couple solid,366
electric wire,couple solid,366
nozzle,distribute liquid,366
reservoir,distribute thermal,366
knob,export human material,366
electric switch,export human material,366
nozzle,export liquid,366
reservoir,export mixture,366
cover,guide solid,366
support,guide solid,366
cover,guide solid,366
knob,guide solid,366
shaft,guide solid,366
seal,guide solid,366
seal,guide solid,366
unclassified,guide solid,366
spring,guide solid,366
spring,guide solid,366
electric switch,guide solid,366
electric switch,guide solid,366
housing,guide solid,366
electric cord,import electrical,366
knob,import human material,366
electric switch,import human material,366
tube,import liquid,366
reservoir,import mixture,366
system,mix gas,366
reservoir,mix gas,366
system,mix solid,366
reservoir,mix solid,366
housing,position solid,366
support,position solid,366
seal,position solid,366
seal,position solid,366
reservoir,position solid,366
knob,position solid,366
seal,position solid,366
shaft,position solid,366
electric cord,position solid,366
seal,position solid,366
seal,position solid,366
unclassified,position solid,366
spring,position solid,366
spring,position solid,366
guiders,position solid,366
housing,position solid,366
stop,position solid,366
shaft,regulate control,366
electric switch,regulate control,366
electric switch,regulate electrical,366
shaft,regulate liquid,366
housing,secure solid,366
support,secure solid,366
cover,secure solid,366
seal,secure solid,366
seal,secure solid,366
heating element,secure solid,366
tube,secure solid,366
reservoir,secure solid,366
tube,secure solid,366
nozzle,secure solid,366
electric switch,secure solid,366
housing,secure solid,366
electric switch,sense thermal,366
electric switch,sense thermal,366
seal,stop liquid,366
seal,stop liquid,366
seal,stop liquid,366
seal,stop liquid,366
seal,stop liquid,366
stop,stop liquid,366
assembly,store liquid,366
support,store liquid,366
assembly,supply liquid,366
support,supply liquid,366
unclassified,transfer control,366
heating element,transfer electrical,366
electric cord,transfer electrical,366
electric wire,transfer electrical,366
electric wire,transfer electrical,366
tube,transfer liquid,366
tube,transfer liquid,366
transistor,actuate electrical,370
circuit board,actuate electrical,370
circuit board,actuate radioactive/nuclear,370
electric motor,convert electrical,370
rotational coupler,convert electrical,370
heating element,convert electrical,370
transistor,convert radioactive/nuclear,370
circuit board,convert radioactive/nuclear,370
transistor,convert status,370
circuit board,convert status,370
electric switch,convert status,370
airfoil,couple solid,370
shaft,couple solid,370
bearing,couple solid,370
blade,couple solid,370
bracket,couple solid,370
unclassified,couple solid,370
cap,couple solid,370
cover,couple solid,370
cover,couple solid,370
divider,couple solid,370
shaft,couple solid,370
electric motor,couple solid,370
electric wire,couple solid,370
unclassified,couple solid,370
fastener,couple solid,370
gear,couple solid,370
clamp,couple solid,370
guiders,couple solid,370
hinge,couple solid,370
transistor,couple solid,370
link,couple solid,370
nut-bolt,couple solid,370
key,couple solid,370
punch,couple solid,370
reservoir,couple solid,370
rotational coupler,couple solid,370
rotational coupler,couple solid,370
screw,couple solid,370
seal,couple solid,370
electric socket,couple solid,370
solder,couple solid,370
spring,couple solid,370
sprocket,couple solid,370
support,couple solid,370
reservoir,couple solid,370
tube,couple solid,370
valve,couple solid,370
wheel,couple solid,370
electric wire,export control,370
guiders,export control,370
solder,export control,370
unclassified,export electrical,370
electric wire,export electrical,370
link,export electrical,370
spring,export electrical,370
lens,export radioactive/nuclear,370
airfoil,export solid,370
shaft,export solid,370
bearing,export solid,370
belt,export solid,370
blade,export solid,370
bracket,export solid,370
unclassified,export solid,370
cap,export solid,370
transistor,export solid,370
cover,export solid,370
cover,export solid,370
divider,export solid,370
shaft,export solid,370
electric motor,export solid,370
electric wire,export solid,370
unclassified,export solid,370
fastener,export solid,370
gear,export solid,370
clamp,export solid,370
guiders,export solid,370
hinge,export solid,370
transistor,export solid,370
link,export solid,370
material filter,export solid,370
nut-bolt,export solid,370
key,export solid,370
punch,export solid,370
reservoir,export solid,370
rotational coupler,export solid,370
rotational coupler,export solid,370
screw,export solid,370
seal,export solid,370
electric socket,export solid,370
spring,export solid,370
sprocket,export solid,370
support,export solid,370
reservoir,export solid,370
tube,export solid,370
valve,export solid,370
wheel,export solid,370
shaft,export thermal,370
belt,export thermal,370
unclassified,export thermal,370
cover,export thermal,370
cover,export thermal,370
divider,export thermal,370
shaft,export thermal,370
electric wire,export thermal,370
unclassified,export thermal,370
housing,export thermal,370
material filter,export thermal,370
nut-bolt,export thermal,370
key,export thermal,370
punch,export thermal,370
reservoir,export thermal,370
rotational coupler,export thermal,370
electric socket,export thermal,370
spring,export thermal,370
support,export thermal,370
tube,export thermal,370
wheel,export thermal,370
unclassified,guide control,370
unclassified,guide electrical,370
unclassified,guide mechanical,370
bearing,guide mechanical,370
belt,guide mechanical,370
cover,guide mechanical,370
cover,guide mechanical,370
divider,guide mechanical,370
shaft,guide mechanical,370
electric motor,guide mechanical,370
electric wire,guide mechanical,370
unclassified,guide mechanical,370
gear,guide mechanical,370
guiders,guide mechanical,370
hinge,guide mechanical,370
link,guide mechanical,370
nut-bolt,guide mechanical,370
punch,guide mechanical,370
rotational coupler,guide mechanical,370
spring,guide mechanical,370
support,guide mechanical,370
electric motor,guide radioactive/nuclear,370
lens,guide radioactive/nuclear,370
airfoil,guide solid,370
unclassified,guide solid,370
bearing,guide solid,370
belt,guide solid,370
blade,guide solid,370
bracket,guide solid,370
cover,guide solid,370
divider,guide solid,370
shaft,guide solid,370
electric motor,guide solid,370
gear,guide solid,370
nut-bolt,guide solid,370
punch,guide solid,370
sprocket,guide solid,370
wheel,guide solid,370
unclassified,guide status,370
transistor,import control,370
electric wire,import control,370
lens,import control,370
unclassified,import electrical,370
electric wire,import electrical,370
guiders,import electrical,370
link,import electrical,370
solder,import electrical,370
spring,import electrical,370
transistor,import radioactive/nuclear,370
airfoil,import solid,370
shaft,import solid,370
bearing,import solid,370
belt,import solid,370
blade,import solid,370
bracket,import solid,370
unclassified,import solid,370
cap,import solid,370
transistor,import solid,370
cover,import solid,370
cover,import solid,370
divider,import solid,370
shaft,import solid,370
electric motor,import solid,370
electric wire,import solid,370
unclassified,import solid,370
fastener,import solid,370
gear,import solid,370
clamp,import solid,370
guiders,import solid,370
hinge,import solid,370
housing,import solid,370
transistor,import solid,370
link,import solid,370
material filter,import solid,370
nut-bolt,import solid,370
key,import solid,370
punch,import solid,370
reservoir,import solid,370
rotational coupler,import solid,370
rotational coupler,import solid,370
screw,import solid,370
seal,import solid,370
electric socket,import solid,370
solder,import solid,370
spring,import solid,370
sprocket,import solid,370
support,import solid,370
reservoir,import solid,370
tube,import solid,370
valve,import solid,370
wheel,import solid,370
airfoil,position solid,370
shaft,position solid,370
bearing,position solid,370
belt,position solid,370
blade,position solid,370
bracket,position solid,370
unclassified,position solid,370
cap,position solid,370
cover,position solid,370
cover,position solid,370
divider,position solid,370
shaft,position solid,370
electric motor,position solid,370
electric wire,position solid,370
unclassified,position solid,370
fastener,position solid,370
gear,position solid,370
clamp,position solid,370
guiders,position solid,370
transistor,position solid,370
link,position solid,370
nut-bolt,position solid,370
key,position solid,370
punch,position solid,370
reservoir,position solid,370
rotational coupler,position solid,370
rotational coupler,position solid,370
screw,position solid,370
electric socket,position solid,370
spring,position solid,370
sprocket,position solid,370
support,position solid,370
reservoir,position solid,370
tube,position solid,370
valve,position solid,370
wheel,position solid,370
airfoil,secure solid,370
shaft,secure solid,370
bearing,secure solid,370
blade,secure solid,370
bracket,secure solid,370
unclassified,secure solid,370
cap,secure solid,370
cover,secure solid,370
cover,secure solid,370
divider,secure solid,370
shaft,secure solid,370
electric wire,secure solid,370
unclassified,secure solid,370
fastener,secure solid,370
gear,secure solid,370
clamp,secure solid,370
guiders,secure solid,370
hinge,secure solid,370
transistor,secure solid,370
link,secure solid,370
nut-bolt,secure solid,370
key,secure solid,370
punch,secure solid,370
reservoir,secure solid,370
rotational coupler,secure solid,370
rotational coupler,secure solid,370
screw,secure solid,370
electric socket,secure solid,370
solder,secure solid,370
spring,secure solid,370
sprocket,secure solid,370
support,secure solid,370
reservoir,secure solid,370
tube,secure solid,370
valve,secure solid,370
wheel,secure solid,370
transistor,sense solid,370
electric switch,sense solid,370
transistor,sense status,370
screw,separate solid,370
wheel,separate solid,370
bearing,stop solid,370
cover,stop solid,370
divider,stop solid,370
housing,stop solid,370
nut-bolt,stop solid,370
screw,stop solid,370
tube,stop solid,370
electric wire,transfer control,370
guiders,transfer control,370
solder,transfer control,370
electric wire,transfer electrical,370
guiders,transfer electrical,370
solder,transfer electrical,370
spring,transfer electrical,370
bearing,transfer thermal,370
belt,transfer thermal,370
unclassified,transfer thermal,370
cover,transfer thermal,370
cover,transfer thermal,370
divider,transfer thermal,370
shaft,transfer thermal,370
electric wire,transfer thermal,370
unclassified,transfer thermal,370
gear,transfer thermal,370
housing,transfer thermal,370
material filter,transfer thermal,370
nut-bolt,transfer thermal,370
punch,transfer thermal,370
reservoir,transfer thermal,370
rotational coupler,transfer thermal,370
electric socket,transfer thermal,370
spring,transfer thermal,370
support,transfer thermal,370
tube,transfer thermal,370
wheel,transfer thermal,370
assembly,actuate electrical,373
assembly,convert electrical,373
nut-bolt,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
screw,couple solid,373
visual indicator,display visual,373
bracket,guide solid,373
electric wire,guide solid,373
nut-bolt,guide solid,373
electric wire,guide solid,373
nut-bolt,guide solid,373
shaft,guide solid,373
positioner,guide solid,373
stopper,guide solid,373
visual indicator,guide solid,373
bracket,guide solid,373
assembly,guide solid,373
assembly,guide solid,373
bracket,guide solid,373
assembly,guide solid,373
washer,guide solid,373
washer,guide solid,373
assembly,import electrical,373
handle,import human energy,373
handle,import human energy,373
knob,import human energy,373
nut-bolt,import human energy,373
lever,import human energy,373
handle,import human energy,373
handle,import human energy,373
assembly,import human energy,373
shaft,import solid,373
lever,import solid,373
visual indicator,measure solid,373
handle,position solid,373
handle,position solid,373
knob,position solid,373
nut-bolt,position solid,373
assembly,position solid,373
lever,position solid,373
bracket,position solid,373
visual indicator,position solid,373
positioner,position solid,373
handle,position solid,373
handle,position solid,373
stopper,position solid,373
