comp,func,id
gear,change mechanical,609
gear,change mechanical,609
gear,change mechanical,609
electric motor,convert electrical,609
blade,convert human material,609
unclassified,convert human material,609
unclassified,couple solid,609
system,couple solid,609
key,couple solid,609
support,couple solid,609
screw,couple solid,609
screw,couple solid,609
screw,couple solid,609
screw,couple solid,609
solder,couple solid,609
housing,export human energy,609
blade,export human material,609
unclassified,export human material,609
housing,guide human energy,609
cam,guide mechanical,609
cap,guide solid,609
positioner,guide solid,609
container,guide solid,609
guiders,guide solid,609
cam,guide solid,609
lever,guide solid,609
gear,guide solid,609
gear,guide solid,609
guiders,guide solid,609
support,guide solid,609
support,guide solid,609
spring,guide solid,609
electric motor,guide solid,609
gear,guide solid,609
gear,guide solid,609
gear,guide solid,609
blade,guide solid,609
gear,guide solid,609
gear,guide solid,609
link,guide solid,609
housing,guide solid,609
spring,guide solid,609
link,import control,609
housing,import human energy,609
blade,import human material,609
unclassified,import human material,609
key,position solid,609
gear,position solid,609
housing,position solid,609
link,position solid,609
unclassified,position solid,609
housing,position solid,609
electric motor,position solid,609
shaft,position solid,609
spring,regulate control,609
spring,regulate mechanical,609
cap,secure solid,609
container,secure solid,609
guiders,secure solid,609
housing,secure solid,609
electric motor,secure solid,609
lever,secure solid,609
housing,secure solid,609
battery,store electrical,609
spring,store mechanical,609
battery,supply electrical,609
spring,supply mechanical,609
battery,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric motor,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric switch,transfer electrical,609
electric wire,transfer electrical,609
cam,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
link,transfer mechanical,609
unclassified,transfer mechanical,609
shaft,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
electric switch,actuate electrical,614
electric switch,actuate status,614
electric motor,convert electrical,614
electric motor,convert electrical,614
electric switch,convert human energy,614
link,convert rotational,614
guiders,convert rotational,614
blade,export solid,614
blade,export solid,614
housing,export solid,614
blade,export solid,614
blade,export solid,614
housing,export solid,614
housing,guide solid,614
link,guide solid,614
link,guide solid,614
shaft,guide solid,614
guiders,guide solid,614
guiders,guide solid,614
housing,guide solid,614
housing,guide solid,614
electric motor,guide solid,614
housing,guide solid,614
guiders,guide solid,614
electric switch,import human energy,614
housing,import solid,614
blade,import solid,614
blade,import solid,614
housing,import solid,614
housing,position solid,614
housing,position solid,614
guiders,position solid,614
housing,position solid,614
electric wire,position solid,614
housing,position solid,614
housing,position solid,614
housing,position solid,614
electric switch,position solid,614
housing,position solid,614
hinge,position solid,614
housing,secure solid,614
housing,secure solid,614
housing,secure solid,614
housing,secure solid,614
housing,secure solid,614
housing,secure solid,614
guiders,secure solid,614
guiders,secure solid,614
housing,secure solid,614
system,separate electrical,614
system,separate human energy,614
system,separate human material,614
system,separate mechanical,614
blade,separate solid,614
blade,separate solid,614
blade,separate solid,614
blade,separate solid,614
housing,store solid,614
housing,store solid,614
electric wire,transfer electrical,614
spring,transfer electrical,614
electric wire,transfer electrical,614
link,transfer mechanical,614
link,transfer mechanical,614
electric switch,actuate electrical,652
electric switch,actuate electrical,652
electric switch,actuate electrical,652
key,actuate electrical,652
electric switch,actuate electrical,652
wheel,change mechanical,652
converter,convert chemical,652
converter,convert chemical,652
converter,convert chemical,652
converter,convert chemical,652
converter,convert electrical,652
actuator,convert human energy,652
shaft,convert human energy,652
clutch,convert human energy,652
lever,convert human energy,652
tube,convert human energy,652
wheel,convert human energy,652
converter,convert liquid,652
converter,convert liquid,652
converter,convert mechanical,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
screw,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
screw,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
key,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
knob,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
shaft,couple solid,652
retaining clip,couple solid,652
nut-bolt,couple solid,652
cap,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
retaining clip,couple solid,652
screw,couple solid,652
nut-bolt,couple solid,652
nut-bolt,couple solid,652
support,export human material,652
bracket,export mechanical,652
blade,export mechanical,652
wheel,export mechanical,652
shaft,export mechanical,652
housing,export mechanical,652
wheel,export mechanical,652
wheel,export mechanical,652
bracket,export mechanical,652
wheel,export mechanical,652
spring,export mechanical,652
housing,export solid,652
guiders,export solid,652
wheel,export solid,652
link,guide solid,652
link,guide solid,652
bearing,guide solid,652
cover,guide solid,652
wheel,guide solid,652
bracket,guide solid,652
pulley,guide solid,652
shaft,guide solid,652
bearing,guide solid,652
bracket,guide solid,652
wheel,guide solid,652
shaft,guide solid,652
nut-bolt,guide solid,652
bracket,guide solid,652
bearing,guide solid,652
bearing,guide solid,652
bearing,guide solid,652
converter,import chemical,652
converter,import chemical,652
converter,import chemical,652
actuator,import human energy,652
shaft,import human energy,652
clutch,import human energy,652
lever,import human energy,652
support,import human energy,652
tube,import human energy,652
wheel,import human energy,652
support,import human material,652
support,import human material,652
converter,import liquid,652
converter,import liquid,652
support,import mechanical,652
wheel,import solid,652
wheel,import solid,652
electric wire,indicate control,652
lever,indicate status,652
support,position solid,652
support,position solid,652
bracket,position solid,652
bracket,position solid,652
cap,position solid,652
stopper,position solid,652
washer,position solid,652
washer,position solid,652
shaft,position solid,652
bracket,position solid,652
support,position solid,652
housing,position solid,652
link,position solid,652
spring,position solid,652
shaft,position solid,652
support,position solid,652
washer,position solid,652
bearing,position solid,652
support,position solid,652
washer,position solid,652
washer,position solid,652
washer,position solid,652
washer,position solid,652
washer,position solid,652
washer,position solid,652
washer,position solid,652
support,position solid,652
cover,prevent human material,652
cover,prevent human material,652
cover,prevent human material,652
cap,prevent liquid,652
cap,prevent liquid,652
support,prevent solid,652
cover,prevent solid,652
cover,prevent solid,652
cover,prevent solid,652
cap,prevent solid,652
cap,prevent solid,652
cap,prevent solid,652
cover,prevent solid,652
circuit board,process control,652
fuse,regulate electrical,652
fuse,regulate electrical,652
electric switch,regulate electrical,652
circuit board,regulate electrical,652
gear,regulate mechanical,652
spring,rotate solid,652
nut-bolt,secure solid,652
washer,secure solid,652
bracket,secure solid,652
bracket,secure solid,652
bracket,secure solid,652
bracket,secure solid,652
retaining clip,secure solid,652
bracket,secure solid,652
bracket,secure solid,652
nut-bolt,secure solid,652
spring,secure solid,652
housing,secure solid,652
retaining clip,secure solid,652
nut-bolt,secure solid,652
retaining clip,secure solid,652
washer,secure solid,652
retaining clip,secure solid,652
washer,secure solid,652
shaft,secure solid,652
retaining clip,secure solid,652
cover,secure solid,652
nut-bolt,secure solid,652
bracket,secure solid,652
nut-bolt,secure solid,652
nut-bolt,secure solid,652
washer,secure solid,652
retaining clip,secure solid,652
nut-bolt,secure solid,652
shaft,secure solid,652
retaining clip,secure solid,652
retaining clip,secure solid,652
bracket,secure solid,652
retaining clip,secure solid,652
nut-bolt,secure solid,652
washer,secure solid,652
retaining clip,secure solid,652
washer,secure solid,652
washer,secure solid,652
nut-bolt,secure solid,652
support,secure solid,652
washer,secure solid,652
bracket,secure solid,652
washer,secure solid,652
retaining clip,secure solid,652
retaining clip,secure solid,652
washer,secure solid,652
washer,separate solid,652
blade,separate solid,652
washer,stabilize solid,652
stopper,stop mechanical,652
stopper,stop solid,652
converter,store chemical,652
battery,store electrical,652
support,store human material,652
converter,store liquid,652
spring,store mechanical,652
support,store mechanical,652
spring,store mechanical,652
spring,store mechanical,652
battery,supply electrical,652
spring,supply mechanical,652
support,supply mechanical,652
spring,supply mechanical,652
bracket,support solid,652
support,support solid,652
support,support solid,652
support,support solid,652
cushion,support solid,652
support,support solid,652
spring,support solid,652
bracket,support solid,652
electric wire,transfer electrical,652
bracket,transfer material,652
belt,transfer mechanical,652
actuator,transfer mechanical,652
spring,transfer mechanical,652
spring,transfer mechanical,652
bracket,transfer mechanical,652
guiders,transfer mechanical,652
bracket,transfer mechanical,652
link,transfer mechanical,652
gear,transfer mechanical,652
pulley,transfer mechanical,652
lever,transfer mechanical,652
shaft,transfer mechanical,652
link,transfer mechanical,652
shaft,transfer mechanical,652
gear,transfer mechanical,652
shaft,transfer mechanical,652
pulley,transfer mechanical,652
guiders,transfer mechanical,652
shaft,transfer mechanical,652
link,transfer mechanical,652
support,transfer mechanical,652
shaft,transfer mechanical,652
bracket,transfer mechanical,652
bracket,transfer mechanical,652
lever,transfer mechanical,652
link,transfer mechanical,652
bracket,transfer mechanical,652
shaft,transfer mechanical,652
changer,transfer mechanical,652
bracket,transfer mechanical,652
sprocket,transfer mechanical,652
housing,transfer solid,652
handle,convert human energy,683
handle,export human material,683
blade,export mechanical,683
blade,export solid,683
blade,guide solid,683
handle,import control,683
handle,import human energy,683
handle,import human material,683
blade,import solid,683
blade,indicate status,683
blade,secure solid,683
handle,secure solid,683
blade,separate solid,683
electric motor,actuate electrical,684
blade,change solid,684
electric motor,convert electrical,684
electric switch,convert human energy,684
electric switch,convert mechanical,684
screw,couple solid,684
clamp,couple solid,684
housing,distribute mechanical,684
electric motor,export acoustic,684
cover,export human material,684
housing,export mechanical,684
blade,export mechanical,684
container,export solid,684
electric motor,export thermal,684
cover,guide human material,684
housing,guide solid,684
container,guide solid,684
cover,guide solid,684
electric cord,import electrical,684
electric switch,import human energy,684
cover,import human material,684
housing,import mechanical,684
cover,import solid,684
cover,indicate solid,684
housing,position solid,684
electric motor,position solid,684
housing,position solid,684
container,position solid,684
cover,position solid,684
electric motor,secure solid,684
nut-bolt,secure solid,684
unclassified,separate electrical,684
unclassified,separate human energy,684
unclassified,separate human material,684
unclassified,separate solid,684
housing,stabilize mechanical,684
electric switch,store mechanical,684
container,store solid,684
electric cord,transfer electrical,684
electric switch,transfer mechanical,684
nut-bolt,transfer mechanical,684
cover,transfer solid,684
electric switch,actuate control,686
electric switch,actuate electrical,686
gear,change mechanical,686
electric motor,convert electrical,686
electric switch,convert human energy,686
link,couple solid,686
housing,couple solid,686
screw,couple solid,686
screw,couple solid,686
screw,couple solid,686
housing,export human material,686
housing,export human material,686
blade,export mechanical,686
electric switch,export mechanical,686
blade,export solid,686
guiders,guide mechanical,686
positioner,guide solid,686
positioner,guide solid,686
shaft,guide solid,686
gear,guide solid,686
friction enhancer,guide solid,686
guiders,guide solid,686
electric motor,guide solid,686
guiders,guide solid,686
battery,import electrical,686
battery,import electrical,686
electric switch,import human energy,686
housing,import human material,686
housing,import human material,686
blade,import solid,686
housing,position human material,686
housing,position human material,686
electric wire,position solid,686
electric wire,position solid,686
electric wire,position solid,686
electric wire,position solid,686
support,position solid,686
housing,position solid,686
guiders,position solid,686
housing,position solid,686
support,position solid,686
housing,position solid,686
shaft,position solid,686
support,position solid,686
spring,position solid,686
electric wire,secure solid,686
electric wire,secure solid,686
electric wire,secure solid,686
electric wire,secure solid,686
support,secure solid,686
housing,secure solid,686
guiders,secure solid,686
gear,secure solid,686
housing,secure solid,686
electric motor,secure solid,686
support,secure solid,686
housing,secure solid,686
shaft,secure solid,686
electric switch,secure solid,686
blade,separate solid,686
unclassified,separate solid,686
battery,store electrical,686
battery,store electrical,686
battery,supply electrical,686
battery,supply electrical,686
housing,support human material,686
housing,support human material,686
battery,transfer electrical,686
battery,transfer electrical,686
electric wire,transfer electrical,686
electric wire,transfer electrical,686
electric wire,transfer electrical,686
electric wire,transfer electrical,686
electric wire,transfer electrical,686
electric motor,transfer electrical,686
electric wire,transfer electrical,686
electric wire,transfer electrical,686
electric wire,transfer electrical,686
shaft,transfer mechanical,686
guiders,transfer mechanical,686
gear,transfer mechanical,686
guiders,transfer mechanical,686
link,transfer mechanical,686
electric switch,actuate electrical,688
gear,change mechanical,688
gear,change mechanical,688
electric motor,convert electrical,688
electric switch,convert human energy,688
handle,convert human energy,688
guiders,couple solid,688
nut-bolt,couple solid,688
unclassified,couple solid,688
unclassified,couple solid,688
screw,couple solid,688
screw,couple solid,688
screw,couple solid,688
screw,couple solid,688
screw,couple solid,688
screw,couple solid,688
electric wire,couple solid,688
blade,distribute mechanical,688
electric motor,export acoustic,688
guiders,export human material,688
battery,export human material,688
housing,export human material,688
unclassified,export human material,688
handle,export human material,688
latch release,export human material,688
housing,export human material,688
electric switch,export human material,688
handle,export human material,688
blade,export mechanical,688
electric switch,export mechanical,688
handle,export mechanical,688
guiders,export solid,688
blade,export solid,688
blade,export thermal,688
electric motor,export thermal,688
handle,guide mechanical,688
positioner,guide solid,688
positioner,guide solid,688
positioner,guide solid,688
gear,guide solid,688
unclassified,guide solid,688
nut-bolt,guide solid,688
nut-bolt,guide solid,688
nut-bolt,guide solid,688
nut-bolt,guide solid,688
housing,guide solid,688
housing,guide solid,688
housing,guide solid,688
gear,guide solid,688
cover,guide solid,688
support,guide solid,688
electric motor,guide solid,688
nut-bolt,guide solid,688
nut-bolt,guide solid,688
shaft,guide solid,688
guiders,guide solid,688
stop,guide solid,688
screw,guide solid,688
positioner,guide solid,688
unclassified,guide solid,688
unclassified,guide solid,688
unclassified,guide solid,688
nut-bolt,guide solid,688
electric switch,import control,688
battery,import electrical,688
electric switch,import human energy,688
handle,import human energy,688
guiders,import human material,688
battery,import human material,688
housing,import human material,688
unclassified,import human material,688
handle,import human material,688
latch release,import human material,688
housing,import human material,688
electric switch,import human material,688
handle,import human material,688
handle,import mechanical,688
guiders,import solid,688
blade,import solid,688
handle,mix mechanical,688
guiders,position solid,688
indicator light,position solid,688
electric wire,position solid,688
electric wire,position solid,688
unclassified,position solid,688
spring,position solid,688
unclassified,position solid,688
unclassified,position solid,688
nut-bolt,position solid,688
nut-bolt,position solid,688
cushion,position solid,688
housing,position solid,688
housing,position solid,688
cover,position solid,688
support,position solid,688
latch release,position solid,688
positioner,position solid,688
electric motor,position solid,688
housing,position solid,688
nut-bolt,position solid,688
nut-bolt,position solid,688
shaft,position solid,688
guiders,position solid,688
stop,position solid,688
spring,position solid,688
screw,position solid,688
cushion,position solid,688
unclassified,position solid,688
spring,position solid,688
electric switch,position solid,688
unclassified,position solid,688
door,position solid,688
guiders,position solid,688
electric switch,regulate mechanical,688
shaft,rotate solid,688
battery,secure solid,688
unclassified,secure solid,688
positioner,secure solid,688
positioner,secure solid,688
positioner,secure solid,688
gear,secure solid,688
nut-bolt,secure solid,688
housing,secure solid,688
housing,secure solid,688
shaft,secure solid,688
stop,secure solid,688
spring,secure solid,688
door,secure solid,688
guiders,secure solid,688
guiders,separate solid,688
unclassified,separate solid,688
battery,store electrical,688
battery,supply electrical,688
battery,transfer electrical,688
electric wire,transfer electrical,688
electric wire,transfer electrical,688
electric wire,transfer electrical,688
electric motor,transfer electrical,688
electric wire,transfer electrical,688
electric wire,transfer electrical,688
electric wire,transfer electrical,688
gear,transfer mechanical,688
gear,transfer mechanical,688
shaft,transfer mechanical,688
handle,transfer mechanical,688
electric switch,actuate electrical,689
gear,change mechanical,689
gear,change mechanical,689
shaft,change mechanical,689
gear,change mechanical,689
shaft,change mechanical,689
gear,change mechanical,689
gear,change mechanical,689
gear,change mechanical,689
gear,change mechanical,689
electric motor,convert electrical,689
unclassified,convert human energy,689
electric switch,convert human energy,689
unclassified,couple solid,689
key,couple solid,689
screw,couple solid,689
screw,couple solid,689
screw,couple solid,689
screw,couple solid,689
screw,couple solid,689
screw,couple solid,689
screw,couple solid,689
screw,couple solid,689
electric wire,couple solid,689
unclassified,distribute solid,689
blade,export acoustic,689
electric motor,export acoustic,689
shaft,export acoustic,689
unclassified,export human material,689
electric switch,export human material,689
blade,export human material,689
shaft,export human material,689
unclassified,export human material,689
electric switch,export human material,689
unclassified,export mechanical,689
blade,export mechanical,689
housing,export mechanical,689
housing,export mechanical,689
shaft,export mechanical,689
electric switch,export mechanical,689
blade,export solid,689
shaft,export solid,689
blade,export thermal,689
electric motor,export thermal,689
shaft,export thermal,689
positioner,guide solid,689
cover,guide solid,689
housing,guide solid,689
unclassified,guide solid,689
stop,guide solid,689
electric switch,guide solid,689
gear,guide solid,689
gear,guide solid,689
housing,guide solid,689
housing,guide solid,689
cover,guide solid,689
divider,guide solid,689
gear,guide solid,689
circuit board,guide solid,689
electric motor,guide solid,689
shaft,guide solid,689
gear,guide solid,689
gear,guide solid,689
gear,guide solid,689
gear,guide solid,689
gear,guide solid,689
guiders,guide solid,689
guiders,guide solid,689
guiders,guide solid,689
unclassified,guide solid,689
unclassified,guide solid,689
unclassified,guide solid,689
unclassified,guide solid,689
guiders,guide solid,689
electric switch,import control,689
unclassified,import control,689
unclassified,import control,689
electric switch,import control,689
battery,import electrical,689
unclassified,import human energy,689
electric switch,import human energy,689
unclassified,import human material,689
electric switch,import human material,689
blade,import human material,689
shaft,import human material,689
unclassified,import human material,689
electric switch,import human material,689
housing,import mechanical,689
housing,import mechanical,689
blade,import solid,689
shaft,import solid,689
housing,mix mechanical,689
housing,mix mechanical,689
link,position solid,689
electric wire,position solid,689
electric wire,position solid,689
unclassified,position solid,689
spring,position solid,689
support,position solid,689
guiders,position solid,689
spring,position solid,689
unclassified,position solid,689
spring,position solid,689
stop,position solid,689
gear,position solid,689
housing,position solid,689
housing,position solid,689
cover,position solid,689
divider,position solid,689
gear,position solid,689
positioner,position solid,689
cover,position solid,689
shaft,position solid,689
gear,position solid,689
unclassified,position solid,689
unclassified,position solid,689
unclassified,position solid,689
cam,position solid,689
spring,position solid,689
diode,regulate electrical,689
transistor,regulate electrical,689
circuit board,regulate electrical,689
electric switch,regulate electrical,689
unclassified,rotate solid,689
unclassified,secure solid,689
cover,secure solid,689
housing,secure solid,689
unclassified,secure solid,689
shaft,secure solid,689
housing,secure solid,689
transistor,secure solid,689
electric motor,secure solid,689
shaft,secure solid,689
electric switch,secure solid,689
unclassified,separate solid,689
battery,store electrical,689
battery,supply electrical,689
electric wire,transfer control,689
battery,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
transistor,transfer electrical,689
indicator light,transfer electrical,689
circuit board,transfer electrical,689
electric motor,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
electric wire,transfer electrical,689
gear,transfer mechanical,689
gear,transfer mechanical,689
shaft,transfer mechanical,689
shaft,transfer mechanical,689
gear,transfer mechanical,689
gear,transfer mechanical,689
gear,transfer mechanical,689
housing,transmit mechanical,689
housing,transmit mechanical,689
electric switch,actuate electrical,697
gear,change mechanical,697
electric motor,convert electrical,697
housing,convert human energy,697
link,convert human energy,697
housing,convert human energy,697
electric switch,convert human energy,697
link,convert mechanical,697
screw,couple acoustic,697
support,couple solid,697
support,couple solid,697
link,couple solid,697
screw,couple solid,697
screw,couple solid,697
screw,couple solid,697
positioner,couple solid,697
solder,couple solid,697
blade,distribute translational,697
electric motor,export acoustic,697
lever,export human material,697
housing,export human material,697
link,export human material,697
unclassified,export human material,697
link,export human material,697
housing,export human material,697
housing,export mechanical,697
link,export mechanical,697
housing,export mechanical,697
electric switch,export mechanical,697
blade,export solid,697
blade,export thermal,697
electric motor,export thermal,697
blade,export translational,697
support,guide solid,697
battery,guide solid,697
positioner,guide solid,697
positioner,guide solid,697
guiders,guide solid,697
guiders,guide solid,697
support,guide solid,697
link,guide solid,697
lever,guide solid,697
guiders,guide solid,697
unclassified,guide solid,697
link,guide solid,697
lever,guide solid,697
electric motor,guide solid,697
link,guide solid,697
positioner,guide solid,697
positioner,guide solid,697
housing,guide solid,697
electric switch,guide solid,697
unclassified,import control,697
electric switch,import control,697
battery,import electrical,697
housing,import human energy,697
link,import human energy,697
electric switch,import human energy,697
housing,import human energy,697
lever,import human material,697
housing,import human material,697
link,import human material,697
unclassified,import human material,697
link,import human material,697
housing,import human material,697
electric switch,import human material,697
housing,import mechanical,697
housing,import mechanical,697
blade,import solid,697
housing,mix mechanical,697
housing,mix mechanical,697
electric wire,position solid,697
electric wire,position solid,697
unclassified,position solid,697
guiders,position solid,697
support,position solid,697
cover,position solid,697
link,position solid,697
housing,position solid,697
spring,position solid,697
housing,position solid,697
transistor,regulate electrical,697
electric switch,regulate electrical,697
unclassified,secure solid,697
support,secure solid,697
gear,secure solid,697
unclassified,secure solid,697
link,secure solid,697
link,secure solid,697
positioner,secure solid,697
positioner,secure solid,697
positioner,secure solid,697
electric switch,secure solid,697
battery,store electrical,697
battery,supply electrical,697
battery,transfer electrical,697
electric wire,transfer electrical,697
electric wire,transfer electrical,697
electric wire,transfer electrical,697
electric wire,transfer electrical,697
electric wire,transfer electrical,697
electric wire,transfer electrical,697
transistor,transfer electrical,697
electric motor,transfer electrical,697
electric wire,transfer electrical,697
electric wire,transfer electrical,697
electric switch,transfer electrical,697
electric wire,transfer electrical,697
shaft,transfer mechanical,697
gear,transfer mechanical,697
blade,transfer translational,697
link,transfer translational,697
shaft,transfer translational,697
link,transfer translational,697
link,transfer translational,697
housing,transmit mechanical,697
housing,transmit mechanical,697
