comp,func,id
electric switch,actuate electrical,319
electric switch,import control,319
electric wire,actuate electrical,319
electric wire,distribute electrical,319
electric wire,secure solid,319
electric wire,supply electrical,319
electric wire,transfer electrical,319
electric wire,transfer electrical,319
em sensor,couple solid,319
fan,couple solid,319
fan,couple solid,319
fan,guide solid,319
fan,position solid,319
fan,secure solid,319
friction enhancer,secure solid,319
gear,change mechanical,319
gear,convert control,319
gear,export status,319
gear,guide solid,319
gear,regulate mechanical,319
generator,guide solid,319
generator,secure solid,319
guiders,couple solid,319
guiders,couple solid,319
guiders,couple solid,319
guiders,couple solid,319
guiders,guide solid,319
guiders,position solid,319
guiders,secure solid,319
guiders,secure solid,319
guiders,secure solid,319
guiders,secure solid,319
guiders,transfer gas,319
heat exchanger,couple solid,319
heat exchanger,position solid,319
heat exchanger,secure solid,319
hinge,couple solid,319
hinge,couple solid,319
hinge,guide solid,319
housing,couple solid,319
housing,couple solid,319
housing,guide solid,319
housing,position solid,319
housing,secure solid,319
hydraulic piston,secure solid,319
hydraulic pump,couple solid,319
hydraulic pump,couple solid,319
hydraulic pump,secure solid,319
ic motor,convert chemical,319
ic motor,convert electrical,319
ic motor,convert mechanical,319
ic motor,convert mechanical,319
ic motor,distribute mechanical,319
ic motor,export acoustic,319
ic motor,export thermal,319
ic motor,guide gas,319
ic motor,guide solid,319
ic motor,import chemical,319
ic motor,import electrical,319
ic motor,secure solid,319
ic motor,transfer mechanical,319
latch release,couple solid,319
latch release,couple solid,319
latch release,couple solid,319
latch release,couple solid,319
latch release,secure solid,319
latch release,secure solid,319
lever,guide solid,319
lever,guide solid,319
lever,guide solid,319
lever,guide solid,319
lever,import control,319
lever,import control,319
lever,position solid,319
lever,position solid,319
lever,secure solid,319
lever,secure solid,319
lever,transfer control,319
light source,couple solid,319
light source,couple solid,319
light source,couple solid,319
light source,couple solid,319
light source,couple solid,319
link,couple solid,319
link,guide solid,319
link,guide solid,319
link,position solid,319
link,secure solid,319
link,secure solid,319
material filter,import gas,319
material filter,separate gas,319
material filter,supply gas,319
mechanical transformer,couple solid,319
mixer,couple solid,319
mixer,mix gas,319
mixer,mix liquid,319
mixer,supply liquid-gas,319
needle,couple solid,319
nozzle,couple solid,319
nozzle,import chemical,319
nozzle,import liquid,319
nozzle,secure solid,319
nozzle,secure solid,319
nozzle,transfer chemical,319
nozzle,transfer liquid,319
output electrical energy,change electrical,319
output electrical energy,supply electrical,319
pneumatic pump,convert control,319
pneumatic pump,couple solid,319
pneumatic pump,export status,319
pneumatic pump,guide liquid,319
positioner,couple solid,319
positioner,secure solid,319
pulley,guide solid,319
regulator,couple solid,319
regulator,guide chemical,319
regulator,guide liquid,319
regulator,regulate chemical,319
regulator,regulate liquid,319
reservoir,couple solid,319
reservoir,secure solid,319
reservoir,secure solid,319
seal,couple solid,319
seal,position solid,319
seal,position solid,319
seal,position solid,319
seal,secure solid,319
seal,secure solid,319
securer,couple solid,319
securer,couple solid,319
securer,position solid,319
securer,secure solid,319
securer,secure solid,319
shaft,couple solid,319
shaft,guide solid,319
shaft,guide solid,319
shaft,guide solid,319
signal filter,couple solid,319
signaler,couple solid,319
speaker,couple solid,319
spring,position solid,319
stop,couple solid,319
stop,secure solid,319
support,couple solid,319
support,couple solid,319
support,couple solid,319
thermal insulator,couple solid,319
thermostat,position solid,319
tube,couple solid,319
tube,couple solid,319
tube,couple solid,319
tube,couple solid,319
tube,couple solid,319
tube,export gas,319
tube,guide chemical,319
tube,guide liquid,319
tube,position solid,319
tube,transfer chemical,319
tube,transfer gas,319
tube,transfer liquid,319
unclassified,couple solid,319
unclassified,couple solid,319
unclassified,couple solid,319
unclassified,guide solid,319
visual indicator,couple solid,319
wheel,couple solid,319
wheel,guide solid,319
wheel,guide solid,319
wheel,position solid,319
blade,export solid,320
carousel,export mechanical,320
carousel,export solid,320
carousel,import solid,320
cover,guide solid,320
cover,import human energy,320
cover,position solid,320
cover,position solid,320
cover,secure solid,320
electric cord,import electrical,320
electric cord,transfer electrical,320
electric switch,actuate electrical,320
electric switch,convert human energy,320
electric wire,transfer electrical,320
electric wire,transfer electrical,320
gear,change mechanical,320
gear,change mechanical,320
gear,change mechanical,320
gear,change mechanical,320
gear,guide solid,320
gear,guide solid,320
guiders,secure solid,320
hinge,couple solid,320
housing,guide solid,320
housing,position solid,320
housing,position solid,320
housing,secure solid,320
housing,secure solid,320
latch release,position solid,320
latch release,secure solid,320
lever,secure solid,320
nut-bolt,couple solid,320
screw,couple solid,320
screw,couple solid,320
screw,couple solid,320
screw,couple solid,320
screw,couple solid,320
shaft,convert mechanical,320
shaft,export mechanical,320
shaft,guide solid,320
shaft,guide solid,320
shaft,guide solid,320
shaft,secure solid,320
shaft,secure solid,320
shaft,transfer mechanical,320
wheel,convert magnetic,320
wheel,convert magnetic,320
wheel,export acoustic,320
wheel,guide solid,320
battery,guide solid,605
battery,store electrical,605
battery,supply electrical,605
battery,transfer electrical,605
blade,export solid,605
blade,import solid,605
blade,separate solid,605
blade,transfer mechanical,605
cap,position solid,605
cap,secure solid,605
cover,guide solid,605
cover,position solid,605
cover,stop solid,605
electric motor,convert electrical,605
electric motor,guide solid,605
electric motor,transfer electrical,605
electric switch,actuate control,605
electric switch,actuate electrical,605
electric switch,convert human material,605
electric switch,convert human material,605
electric switch,export human material,605
electric switch,guide solid,605
electric switch,import human material,605
electric switch,import human material,605
electric switch,secure solid,605
electric switch,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
electric wire,transfer electrical,605
gear,change mechanical,605
gear,secure solid,605
gear,transfer mechanical,605
guiders,guide solid,605
guiders,guide solid,605
guiders,guide solid,605
guiders,position solid,605
handle,export solid,605
handle,guide solid,605
handle,import solid,605
hinge,couple solid,605
hinge,couple solid,605
housing,export human energy,605
housing,guide human energy,605
housing,guide solid,605
housing,import human energy,605
housing,position solid,605
housing,position solid,605
housing,position solid,605
housing,secure solid,605
latch release,convert human energy,605
latch release,export human material,605
latch release,export solid,605
latch release,export solid,605
latch release,export solid,605
latch release,guide solid,605
latch release,guide solid,605
latch release,guide solid,605
latch release,import human energy,605
latch release,import solid,605
latch release,import solid,605
latch release,import solid,605
positioner,guide solid,605
positioner,guide solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,couple solid,605
screw,guide solid,605
screw,position solid,605
shaft,guide solid,605
shaft,position solid,605
shaft,regulate control,605
shaft,regulate mechanical,605
shaft,transfer mechanical,605
spring,guide solid,605
spring,guide solid,605
stop,position solid,605
stop,transfer control,605
support,position solid,605
support,position solid,605
support,secure solid,605
battery,store electrical,606
battery,supply electrical,606
battery,transfer electrical,606
blade,transfer mechanical,606
cap,position solid,606
cap,secure solid,606
clamp,secure solid,606
clamp,transfer mechanical,606
cover,convert human energy,606
cover,export human material,606
cover,guide solid,606
cover,guide solid,606
cover,guide solid,606
cover,import human energy,606
cover,import human material,606
cover,position solid,606
cover,position solid,606
cover,position solid,606
electric motor,convert electrical,606
electric motor,guide solid,606
electric motor,transfer electrical,606
electric switch,convert human energy,606
electric switch,convert human energy,606
electric switch,export human material,606
electric switch,import human energy,606
electric switch,import human energy,606
electric switch,import human material,606
electric switch,import human material,606
electric switch,position solid,606
electric switch,regulate control,606
electric switch,regulate electrical,606
electric switch,secure solid,606
electric switch,transfer electrical,606
electric wire,couple solid,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
electric wire,transfer electrical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,change mechanical,606
gear,guide solid,606
gear,guide solid,606
gear,guide solid,606
gear,guide solid,606
gear,position solid,606
gear,regulate control,606
gear,regulate control,606
gear,regulate mechanical,606
gear,regulate mechanical,606
gear,transfer control,606
gear,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
gear,transfer mechanical,606
guiders,position solid,606
guiders,transfer control,606
housing,export human material,606
housing,guide human material,606
housing,guide solid,606
housing,guide solid,606
housing,guide solid,606
housing,guide solid,606
housing,import human material,606
housing,position solid,606
housing,position solid,606
housing,position solid,606
housing,secure solid,606
housing,secure solid,606
housing,transfer control,606
link,transfer control,606
positioner,guide solid,606
positioner,position solid,606
positioner,transfer control,606
screw,couple solid,606
screw,couple solid,606
screw,couple solid,606
spring,guide solid,606
spring,transfer control,606
support,couple solid,606
support,position solid,606
support,transfer control,606
unclassified,export status,606
washer,guide solid,606
battery,store electrical,607
battery,supply electrical,607
battery,transfer electrical,607
cap,position solid,607
cap,secure solid,607
electric switch,actuate control,607
electric switch,actuate electrical,607
electric switch,convert electrical,607
electric switch,export electrical,607
electric switch,import electrical,607
electric wire,couple solid,607
electric wire,couple solid,607
electric wire,secure solid,607
electric wire,transfer electrical,607
electric wire,transfer electrical,607
electric wire,transfer electrical,607
electric wire,transfer electrical,607
electric wire,transfer electrical,607
electric wire,transfer electrical,607
housing,export human material,607
housing,guide human material,607
housing,guide solid,607
housing,guide solid,607
housing,import human material,607
housing,position solid,607
housing,position solid,607
housing,position solid,607
housing,secure solid,607
housing,secure solid,607
indicator light,convert electrical,607
indicator light,distribute optical,607
indicator light,transfer electrical,607
lens,export optical,607
screw,couple solid,607
screw,couple solid,607
seal,export liquid,607
seal,import liquid,607
seal,position solid,607
seal,stop liquid,607
spring,guide solid,607
unclassified,guide optical,607
unclassified,position solid,607
battery,store electrical,608
battery,supply electrical,608
battery,transfer electrical,608
blade,export solid,608
blade,import solid,608
blade,separate solid,608
blade,transfer mechanical,608
cam,position solid,608
cam,transfer mechanical,608
cap,guide solid,608
cap,secure solid,608
electric motor,convert electrical,608
electric motor,guide solid,608
electric motor,transfer electrical,608
electric switch,actuate electrical,608
electric switch,convert human material,608
electric switch,export human material,608
electric switch,import human material,608
electric switch,regulate control,608
electric switch,regulate electrical,608
electric switch,secure solid,608
electric switch,transfer electrical,608
electric wire,couple solid,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
electric wire,transfer electrical,608
gear,change mechanical,608
gear,guide mechanical,608
gear,guide solid,608
gear,transfer mechanical,608
guiders,guide solid,608
guiders,guide solid,608
guiders,position solid,608
housing,export human energy,608
housing,guide human energy,608
housing,guide solid,608
housing,guide solid,608
housing,import human energy,608
housing,position solid,608
housing,position solid,608
housing,position solid,608
housing,position solid,608
housing,secure solid,608
latch release,position solid,608
screw,couple solid,608
screw,couple solid,608
screw,couple solid,608
screw,couple solid,608
screw,couple solid,608
spring,guide solid,608
unclassified,convert human energy,608
unclassified,export human energy,608
unclassified,guide solid,608
unclassified,import human energy,608
unclassified,import solid,608
washer,guide solid,608
washer,position solid,608
battery,store electrical,609
battery,supply electrical,609
battery,transfer electrical,609
blade,convert human material,609
blade,export human material,609
blade,guide solid,609
blade,import human material,609
cam,guide mechanical,609
cam,guide solid,609
cam,transfer mechanical,609
cap,guide solid,609
cap,secure solid,609
container,guide solid,609
container,secure solid,609
electric motor,convert electrical,609
electric motor,guide solid,609
electric motor,position solid,609
electric motor,secure solid,609
electric motor,transfer electrical,609
electric switch,actuate control,609
electric switch,actuate control,609
electric switch,actuate electrical,609
electric switch,actuate electrical,609
electric switch,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
electric wire,transfer electrical,609
gear,change mechanical,609
gear,change mechanical,609
gear,change mechanical,609
gear,change mechanical,609
gear,change mechanical,609
gear,change mechanical,609
gear,guide solid,609
gear,guide solid,609
gear,guide solid,609
gear,guide solid,609
gear,guide solid,609
gear,guide solid,609
gear,guide solid,609
gear,position solid,609
gear,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
gear,transfer mechanical,609
guiders,guide solid,609
guiders,guide solid,609
guiders,secure solid,609
housing,export human energy,609
housing,guide human energy,609
housing,guide solid,609
housing,import human energy,609
housing,position solid,609
housing,position solid,609
housing,secure solid,609
housing,secure solid,609
key,couple solid,609
key,position solid,609
lever,guide solid,609
lever,secure solid,609
link,guide solid,609
link,import control,609
link,position solid,609
link,transfer mechanical,609
positioner,guide solid,609
screw,couple solid,609
screw,couple solid,609
screw,couple solid,609
screw,couple solid,609
shaft,position solid,609
shaft,transfer mechanical,609
solder,couple solid,609
spring,guide solid,609
spring,guide solid,609
spring,regulate control,609
spring,regulate mechanical,609
spring,store mechanical,609
spring,supply mechanical,609
support,couple solid,609
support,guide solid,609
support,guide solid,609
unclassified,convert human material,609
unclassified,couple solid,609
unclassified,export human material,609
unclassified,import human material,609
unclassified,position solid,609
unclassified,transfer mechanical,609
battery,position solid,610
battery,store electrical,610
battery,supply electrical,610
battery,transfer electrical,610
cap,guide solid,610
cap,secure solid,610
clamp,export solid,610
clamp,import solid,610
clamp,separate solid,610
cover,export human material,610
cover,guide human material,610
cover,import human material,610
divider,position solid,610
divider,position solid,610
divider,position solid,610
divider,position solid,610
electric motor,transfer electrical,610
electric switch,actuate control,610
electric switch,actuate electrical,610
electric switch,convert human material,610
electric switch,export human material,610
electric switch,import human material,610
electric wire,transfer electrical,610
electric wire,transfer electrical,610
electric wire,transfer electrical,610
electric wire,transfer electrical,610
electric wire,transfer electrical,610
gear,change mechanical,610
gear,transfer mechanical,610
housing,export human energy,610
housing,guide human energy,610
housing,import human energy,610
housing,position solid,610
housing,secure solid,610
lever,guide solid,610
lever,secure solid,610
screw,couple solid,610
screw,couple solid,610
screw,couple solid,610
screw,guide solid,610
shaft,guide solid,610
shaft,secure solid,610
shaft,transfer mechanical,610
solder,couple solid,610
support,couple solid,610
support,couple solid,610
support,position solid,610
support,secure solid,610
unclassified,transfer electrical,610
abrasive,export solid,611
abrasive,import gas,611
abrasive,import solid,611
abrasive,separate solid,611
abrasive,transfer mechanical,611
abrasive,transfer solid,611
cover,convert human energy,611
cover,export human energy,611
cover,guide solid,611
cover,import human energy,611
cover,position solid,611
cover,transfer gas,611
cover,transfer solid,611
cushion,guide gas,611
cushion,guide solid,611
cushion,position solid,611
electric motor,convert electrical,611
electric motor,convert electrical,611
electric motor,guide solid,611
electric motor,transfer electrical,611
electric switch,actuate control,611
electric switch,actuate electrical,611
electric switch,convert human energy,611
electric switch,export human energy,611
electric switch,import human energy,611
electric wire,couple solid,611
electric wire,couple solid,611
electric wire,couple solid,611
electric wire,couple solid,611
electric wire,import electrical,611
electric wire,transfer electrical,611
electric wire,transfer electrical,611
electric wire,transfer electrical,611
electric wire,transfer electrical,611
fan,convert mechanical,611
fan,distribute mechanical,611
fan,guide gas,611
fan,guide solid,611
fan,transfer gas,611
fan,transfer mechanical,611
fan,transfer thermal,611
housing,position solid,611
housing,position solid,611
housing,secure solid,611
latch release,secure solid,611
material filter,export gas,611
material filter,export solid,611
material filter,store solid,611
positioner,guide solid,611
positioner,guide solid,611
positioner,guide solid,611
screw,couple solid,611
screw,couple solid,611
screw,couple solid,611
screw,couple solid,611
screw,couple solid,611
support,guide solid,611
support,position solid,611
support,position solid,611
support,position solid,611
support,secure solid,611
support,secure solid,611
battery,import electrical,89
battery,store electrical,89
belt,guide solid,89
belt,transfer mechanical,89
circuit board,distribute electrical,89
electric motor,convert electrical,89
electric motor,secure solid,89
electric socket,secure solid,89
electric socket,transfer control,89
electric switch,convert human energy,89
electric switch,convert human energy,89
electric switch,import control,89
electric wire,couple solid,89
electric wire,transfer control,89
electric wire,transfer control,89
electric wire,transfer electrical,89
electric wire,transfer electrical,89
gear,change mechanical,89
gear,guide solid,89
gear,position solid,89
gear,secure solid,89
housing,export mechanical,89
housing,export mechanical,89
housing,position solid,89
housing,position solid,89
housing,position solid,89
housing,secure solid,89
housing,secure solid,89
housing,transfer electrical,89
lever,actuate mechanical,89
lever,convert mechanical,89
lever,couple solid,89
lever,export mechanical,89
lever,guide solid,89
lever,guide solid,89
lever,guide solid,89
lever,position solid,89
lever,position solid,89
lever,transfer mechanical,89
lever,transfer mechanical,89
lever,transfer mechanical,89
lever,transfer mechanical,89
nut-bolt,couple solid,89
nut-bolt,guide solid,89
pulley,guide solid,89
pulley,secure solid,89
pulley,transfer mechanical,89
pulley,transfer mechanical,89
pulley,transfer mechanical,89
screw,couple solid,89
speaker,convert electrical,89
speaker,convert electrical,89
speaker,convert electrical,89
speaker,export electrical,89
spring,transfer mechanical,89
support,couple solid,89
support,position solid,89
unclassified,couple solid,89
unclassified,transfer mechanical,89
battery,import electrical,328
battery,store electrical,328
cover,guide solid,328
cover,import human energy,328
electric wire,guide electrical,328
glue,couple solid,328
hinge,position solid,328
housing,position solid,328
housing,secure solid,328
lever,convert human energy,328
lever,convert human energy,328
lever,guide mechanical,328
lever,position solid,328
screw,couple solid,328
sensor,convert mechanical,328
sensor,guide mechanical,328
sensor,guide mechanical,328
sensor,position solid,328
solder,couple solid,328
spring,couple solid,328
spring,store human energy,328
support,guide mechanical,328
support,position solid,328
system,sense electrical,328
system,sense human energy,328
system,sense human material,328
unclassified,distribute mechanical,328
unclassified,secure solid,328
unclassified,stabilize mechanical,328
belt,transfer mechanical,329
brush,guide solid,329
electric motor,convert electrical,329
electric plug,import electrical,329
electric plug,transfer electrical,329
electric switch,actuate electrical,329
electric switch,import control,329
fan,convert mechanical,329
fan,guide gas,329
fan,guide solid,329
housing,guide solid,329
housing,guide solid,329
housing,import human material,329
housing,import human material,329
housing,position solid,329
housing,position solid,329
housing,secure solid,329
housing,secure solid,329
material filter,distribute gas,329
material filter,distribute pneumatic,329
material filter,export solid,329
material filter,import solid,329
material filter,stop solid,329
material filter,store solid,329
material filter,store solid,329
nozzle,guide gas,329
nozzle,guide solid,329
nozzle,secure solid,329
screw,couple solid,329
screw,secure solid,329
shaft,transfer mechanical,329
unclassified,stop solid,329
container,export mixture,330
container,export mixture,330
container,export solid,330
container,export solid,330
container,export solid,330
container,import mixture,330
container,import mixture,330
container,import mixture,330
container,position solid,330
container,store mixture,330
container,store mixture,330
container,store mixture,330
coupler,secure solid,330
coupler,transfer solid-liquid,330
cover,stop mixture,330
guiders,distribute mixture,330
guiders,secure solid,330
housing,export mixture,330
housing,position solid,330
housing,stop mixture,330
nut-bolt,secure solid,330
reservoir,import solid-liquid,330
reservoir,secure solid,330
reservoir,store solid-liquid,330
retaining clip,secure solid,330
screw,couple solid,330
screw,couple solid,330
screw,couple solid,330
support,position solid,330
support,secure solid,330
support,secure solid,330
tube,import solid-liquid,330
tube,mix solid-liquid,330
tube,position solid,330
tube,regulate mixture,330
tube,regulate mixture,330
tube,secure solid,330
tube,secure solid,330
tube,transfer mixture,330
tube,transfer mixture,330
tube,transfer solid-liquid,330
tube,transfer solid-liquid,330
washer,condition control,330
washer,condition electrical,330
washer,condition human energy,330
washer,condition human material,330
washer,condition liquid,330
washer,condition solid,330
bearing,guide rotational,702
bearing,guide solid,702
bearing,position solid,702
circuit board,transfer electrical,702
cover,position solid,702
cover,position solid,702
cover,secure solid,702
cover,secure solid,702
electric cord,import electrical,702
electric cord,transfer electrical,702
electric switch,convert mechanical,702
electric switch,transfer electrical,702
electromagnet,convert electrical,702
electromagnet,convert electrical,702
electromagnet,convert electromagnetic,702
electromagnet,guide solid,702
electromagnet,guide solid,702
electromagnet,position solid,702
electromagnet,position solid,702
electromagnet,secure solid,702
electromagnet,transfer magnetic,702
electromagnet,transfer rotational,702
housing,export human energy,702
housing,export human material,702
housing,guide human energy,702
housing,guide human material,702
housing,guide solid,702
housing,guide solid,702
housing,import human energy,702
housing,import human material,702
housing,position human energy,702
housing,position human material,702
housing,position solid,702
housing,position solid,702
housing,secure solid,702
housing,secure solid,702
link,change rotational,702
link,convert human energy,702
link,export human material,702
link,import human energy,702
link,import human material,702
link,transfer mechanical,702
link,transfer rotational,702
positioner,convert human energy,702
positioner,convert mechanical,702
positioner,export human material,702
positioner,import human energy,702
positioner,import human material,702
positioner,transfer electrical,702
screw,couple solid,702
screw,couple solid,702
screw,couple solid,702
screw,couple solid,702
screw,position solid,702
seal,stop mixture,702
shaft,export rotational,702
shaft,export solid,702
shaft,import solid,702
shaft,position solid,702
support,position solid,702
unclassified,transfer electrical,702
washer,guide solid,702
washer,position solid,702
washer,secure solid,702
abrasive,increment mechanical,331
abrasive,shape solid,331
actuator,actuate electrical,331
actuator,actuate mechanical,331
analog display,indicate mechanical,331
bearing,guide solid,331
belt,store mechanical,331
channeler,guide liquid-gas,331
channeler,guide solid-liquid-gas,331
channeler,position solid,331
cover,stabilize solid,331
door,secure solid,331
door,transfer human energy,331
electric wire,transfer electrical,331
electric wire,transfer electrical,331
fan,export liquid-gas,331
fan,guide liquid-gas,331
fastener,couple solid,331
handle,export human material,331
handle,import human energy,331
handle,import human material,331
handle,secure solid,331
handle,transfer human energy,331
heating element,convert electrical,331
heating element,transmit thermal,331
hinge,convert human energy,331
hinge,convert rotational,331
hinge,export acoustic,331
housing,export human energy,331
housing,export human material,331
housing,export solid-liquid,331
housing,import human energy,331
housing,import human material,331
housing,import solid-liquid,331
housing,stabilize solid,331
housing,store gas,331
housing,store human energy,331
housing,store human material,331
housing,store solid-liquid,331
housing,store thermal,331
magnitude controller,convert mechanical,331
screen,extract liquid-gas,331
screen,extract solid,331
screen,store solid,331
spring,store mechanical,331
spring,supply mechanical,331
support,secure solid,331
support,secure solid,331
circuit board,transfer electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,change electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,export electrical,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
coupler,secure solid,703
cover,position solid,703
cover,position solid,703
cover,secure solid,703
electric cord,import electrical,703
electric cord,transfer electrical,703
electric cord,transfer electrical,703
electric cord,transfer electrical,703
electric cord,transfer electrical,703
electric plug,change electrical,703
electric plug,import electrical,703
electric plug,transfer electrical,703
electric socket,export electrical,703
electric socket,transfer electrical,703
friction enhancer,export solid,703
friction enhancer,import solid,703
friction enhancer,secure solid,703
housing,position solid,703
housing,position solid,703
housing,secure solid,703
screw,couple solid,703
screw,couple solid,703
screw,secure solid,703
bracket,guide solid,332
bracket,position solid,332
bracket,secure solid,332
bracket,secure solid,332
container,position solid,332
container,secure solid,332
container,store solid-liquid,332
cover,change status,332
cover,export human material,332
cover,export optical,332
cover,guide human material,332
cover,import human material,332
cover,transfer optical,332
electric cord,import electrical,332
electric cord,transfer electrical,332
electric switch,import human energy,332
electric switch,position solid,332
electric switch,regulate electrical,332
electric switch,regulate rotational,332
electric wire,distribute electrical,332
guiders,convert human energy,332
guiders,guide solid,332
guiders,import human energy,332
heating element,position solid,332
housing,guide solid-liquid,332
housing,import solid-liquid,332
housing,inhibit thermal,332
housing,position solid,332
housing,position solid,332
housing,secure solid,332
housing,secure solid,332
hydraulic pump,position solid,332
hydraulic pump,secure solid,332
hydraulic pump,transfer solid-liquid,332
indicator light,convert electrical,332
indicator light,indicate status,332
knob,convert human energy,332
knob,regulate rotational,332
nozzle,transfer solid-liquid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
screw,couple solid,332
seal,guide solid-liquid,332
seal,guide solid-liquid,332
seal,secure solid,332
seal,transfer solid-liquid,332
seal,transfer solid-liquid,332
tube,secure solid,332
tube,transfer solid-liquid,332
washer,position solid,332
washer,position solid,332
washer,position solid,332
circuit board,change electrical,333
circuit board,change status,333
circuit board,convert status,333
circuit board,couple solid,333
circuit board,couple solid,333
circuit board,distribute electrical,333
circuit board,process electrical,333
circuit board,process status,333
circuit board,regulate electrical,333
circuit board,regulate status,333
circuit board,separate electrical,333
circuit board,separate status,333
circuit board,transfer analog,333
circuit board,transfer control,333
circuit board,transfer control,333
circuit board,transfer electrical,333
circuit board,transfer electrical,333
circuit board,transfer status,333
electric cord,couple solid,333
electric cord,import electrical,333
electric cord,transfer electrical,333
electric motor,convert control,333
electric motor,convert electrical,333
electric motor,convert electrical,333
electric motor,couple solid,333
electric motor,couple solid,333
electric motor,transfer mechanical,333
housing,actuate electrical,333
housing,couple solid,333
housing,couple solid,333
housing,import control,333
housing,import electromagnetic,333
housing,position solid,333
housing,secure solid,333
indicator light,convert control,333
indicator light,convert electrical,333
indicator light,export electromagnetic,333
indicator light,export status,333
indicator light,indicate electromagnetic,333
indicator light,indicate status,333
indicator light,process status,333
key,actuate control,333
key,convert electrical,333
key,couple solid,333
screw,couple solid,333
screw,guide solid,333
screw,transfer mechanical,333
stabilizer,export mechanical,333
stabilizer,secure solid,333
stabilizer,transfer mechanical,333
circuit board,actuate electrical,669
circuit board,convert electrical,669
circuit board,indicate status,669
circuit board,process control,669
circuit board,transfer electrical,669
clamp,secure solid,669
clamp,secure solid,669
cover,export mechanical,669
cover,position solid,669
electric cord,import electrical,669
electric motor,convert electrical,669
electric motor,convert electrical,669
electric switch,export human energy,669
electric switch,export human material,669
electric switch,guide solid,669
electric switch,import control,669
electric switch,import human energy,669
electric switch,import human material,669
electric wire,transfer electrical,669
fan,convert mechanical,669
fan,export gas,669
fan,export pneumatic,669
fan,transfer gas,669
guiders,export human energy,669
guiders,export human material,669
guiders,import human energy,669
guiders,import human material,669
guiders,transfer gas,669
guiders,transfer pneumatic,669
housing,import gas,669
housing,position solid,669
housing,position solid,669
housing,position solid,669
housing,position solid,669
housing,position solid,669
housing,secure solid,669
housing,secure solid,669
housing,secure solid,669
housing,secure solid,669
housing,secure solid,669
housing,transfer mechanical,669
knob,export human energy,669
knob,export human material,669
knob,import control,669
knob,import human energy,669
knob,import human material,669
nut-bolt,couple solid,669
nut-bolt,secure solid,669
retaining clip,couple solid,669
rotational coupler,guide solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
screw,couple solid,669
seal,stop gas,669
seal,stop gas,669
seal,stop pneumatic,669
seal,stop pneumatic,669
airfoil,convert pneumatic,334
airfoil,convert pneumatic,334
airfoil,convert rotational,334
airfoil,convert rotational,334
airfoil,convert rotational,334
battery,store electrical,334
battery,store electrical,334
battery,supply electrical,334
battery,supply electrical,334
bearing,couple solid,334
bearing,secure solid,334
circuit board,convert electrical,334
circuit board,convert status,334
cover,position solid,334
cover,secure solid,334
electric motor,convert electrical,334
electric motor,convert electrical,334
electric resistor,convert mechanical,334
electric resistor,regulate electrical,334
electric socket,import electrical,334
electric switch,actuate electrical,334
electric wire,couple solid,334
electric wire,couple solid,334
electric wire,couple solid,334
electric wire,couple solid,334
electric wire,couple solid,334
electric wire,couple solid,334
electric wire,import control,334
electric wire,transmit control,334
electric wire,transmit control,334
electric wire,transmit control,334
electric wire,transmit control,334
electric wire,transmit electrical,334
electric wire,transmit electrical,334
electric wire,transmit electrical,334
electric wire,transmit electrical,334
electric wire,transmit electrical,334
electric wire,transmit electrical,334
gear,change rotational,334
gear,change rotational,334
gear,transfer rotational,334
gear,transfer rotational,334
housing,couple solid,334
housing,couple solid,334
